drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1377,2,09:26,,10,2,24,DET 44,0,DET,
9,1445,3,08:05,,9,2,30,ARI 43,0,DET,PENALTY
9,1398,1,08:53,,10,2,25,ARI 44,0,DET,
9,1552,3,05:54,,15,2,24,ARI 43,0,DET,
9,1574,4,05:47,,15,2,25,ARI 43,0,DET,PUNT
9,1475,1,07:34,,10,2,37,ARI 38,0,DET,
9,1203,0,10:56,,0,2,24,ARI 35,0,ARI,FUMBLE
9,1419,2,08:13,,9,2,30,ARI 43,0,DET,
9,1331,2,10:11,,8,2,24,DET 35,0,DET,
9,1310,1,10:46,,10,2,24,DET 33,0,DET,
9,1499,2,07:04,,3,2,39,ARI 31,0,DET,
9,1355,1,09:32,,10,2,12,DET 44,0,DET,
9,1520,3,06:23,,1,2,24,ARI 29,0,DET,PENALTY
24,3754,2,07:41,,10,4,7,DET 12,0,DET,
24,3732,1,07:46,,10,4,0,DET 12,0,DET,
24,3804,4,07:04,,3,4,7,DET 19,0,DET,PUNT
24,3778,3,07:10,,3,4,7,DET 19,0,DET,
10,1597,1,05:36,,10,2,0,ARI 1,0,ARI,
10,1647,1,04:32,,10,2,57,50,0,ARI,
10,1668,2,03:52,,2,2,97,DET 42,0,ARI,
10,1689,1,03:16,,2,2,99,DET 2,1,ARI,TD
10,1618,2,05:05,,10,2,49,ARI 1,0,ARI,
10,1706,0,03:11,,0,2,99,DET 15,1,ARI,XP
20,3337,4,11:56,,10,4,60,ARI 22,1,DET,FG
20,3122,2,14:00,,10,4,13,DET 18,0,DET,
20,3100,1,14:04,,10,4,0,DET 18,0,DET,
20,3220,2,12:32,,10,4,60,ARI 36,0,DET,
20,3264,1,12:12,,10,4,60,ARI 22,0,DET,
20,3170,1,13:08,,10,4,60,DET 42,0,DET,
20,3315,3,12:02,,10,4,60,ARI 22,0,DET,
20,3194,1,12:37,,10,4,46,ARI 36,0,DET,
20,3146,1,13:33,,10,4,24,DET 31,0,DET,
