drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
20,3901,0,02:30,Timeout #2 by GB at 02:30.,0,4,72,,0,,TIMEOUT
20,3871,2,02:52,(2:52) R.Kelley right end to GB 4 for 66 yards (L.Gunter).,8,4,72,WAS 30,0,WAS,
20,3918,1,02:30,"(2:30) R.Kelley right guard for 4 yards, TOUCHDOWN. PENALTY on GB-D.Jones, Unnecessary Roughness, 15 yards, enforced between downs.",4,4,72,GB 4,1,WAS,TD
20,3971,0,02:26,"D.Hopkins extra point is GOOD, Center-R.Lovato, Holder-T.Way.",0,4,72,GB 15,1,WAS,XP
20,3840,0,02:52,Timeout #1 by GB at 02:52.,0,4,72,,0,,TIMEOUT
20,4029,1,02:59,(2:59) R.Kelley right tackle to WAS 30 for 2 yards (K.Clark).,10,4,72,WAS 28,0,WAS,
21,4152,4,01:31,(1:31) (Shotgun) B.Hundley pass short middle intended for T.Montgomery INTERCEPTED by M.Spaight at GB 41. M.Spaight to GB 33 for 8 yards (K.Murphy).,2,4,8,GB 33,0,GB,INT
21,4078,0,02:00,Two-Minute Warning,0,4,-1,,0,,
21,4095,2,02:00,"(2:00) B.Hundley pass short right to J.Nelson to GB 33 for 9 yards (D.Whitner, M.Spaight).",11,4,8,GB 24,0,GB,
21,4123,3,01:36,(1:36) (Shotgun) B.Hundley pass incomplete short left to J.Cook.,2,4,8,GB 33,0,GB,
21,4017,1,02:26,"(2:26) (Shotgun) B.Hundley FUMBLES (Aborted) at GB 20, and recovers at GB 20. B.Hundley to GB 24 for 4 yards (S.Cravens).",10,4,8,GB 25,0,GB,FUMBLE
21,3987,0,02:26,"D.Hopkins kicks 50 yards from 50 to end zone, Touchback.",0,4,0,50,0,WAS,KICKOFF
22,4220,0,00:00,END GAME,0,4,-2,,0,,
22,4178,1,01:21,(1:21) K.Cousins kneels to GB 34 for -1 yards.,10,4,-1,GB 33,0,WAS,
22,4199,2,00:41,(:41) K.Cousins kneels to GB 35 for -1 yards.,11,4,-2,GB 34,0,WAS,
1,128,4,14:07,"(14:07) J.Schum punts 34 yards to WAS 41, Center-B.Goode, fair catch by J.Crowder.",10,1,0,GB 25,0,GB,PUNT
1,44,0,15:00,"D.Hopkins kicks 65 yards from WAS 35 to end zone, Touchback.",0,1,0,WAS 35,0,WAS,KICKOFF
1,63,1,15:00,(15:00) (Shotgun) A.Rodgers pass incomplete short right to R.Cobb.,10,1,0,GB 25,0,GB,
1,106,3,14:15,(14:15) (Shotgun) A.Rodgers pass incomplete short right to J.Cook.,10,1,0,GB 25,0,GB,
1,85,2,14:52,(14:52) (Shotgun) J.Starks right tackle to GB 25 for no gain (K.Fuller; C.Baker).,10,1,0,GB 25,0,GB,
3,278,3,12:16,(12:16) (Shotgun) A.Rodgers pass short left to J.Starks to GB 36 for no gain (B.Breeland).,8,1,2,GB 36,0,GB,
3,235,1,12:50,(12:50) (Shotgun) A.Ripkowski right tackle to GB 36 for 2 yards (W.Compton).,10,1,2,GB 34,0,GB,
3,302,4,11:41,"(11:41) J.Schum punts 58 yards to WAS 6, Center-B.Goode, downed by GB-J.Janis.",8,1,2,GB 36,0,GB,PUNT
3,256,2,12:21,(12:21) (Shotgun) A.Rodgers pass incomplete short right to J.Nelson.,8,1,2,GB 36,0,GB,
2,151,1,13:59,(13:59) R.Kelley right end to WAS 45 for 4 yards (B.Martinez).,10,1,4,WAS 41,0,WAS,
2,194,3,13:31,(13:31) (Shotgun) K.Cousins sacked at WAS 38 for -7 yards (N.Perry).,6,1,-3,WAS 45,0,WAS,
2,172,2,13:35,(13:35) (No Huddle) K.Cousins pass incomplete short middle to D.Jackson.,6,1,4,WAS 45,0,WAS,
2,213,4,12:58,"(12:58) T.Way punts 28 yards to GB 34, Center-R.Lovato, out of bounds.",13,1,-3,WAS 38,0,WAS,PUNT
5,510,1,08:00,(8:00) T.Montgomery left end to GB 14 for 4 yards (B.Breeland).,10,1,4,GB 10,0,GB,
5,574,4,06:58,"(6:58) J.Schum punts 46 yards to WAS 37, Center-B.Goode. J.Crowder pushed ob at WAS 45 for 8 yards (K.Fackrell).",3,1,7,GB 17,0,GB,PUNT
5,531,2,07:34,(7:34) (No Huddle) T.Montgomery right end to GB 17 for 3 yards (R.Jean Francois).,6,1,7,GB 14,0,GB,
5,552,3,07:02,(7:02) (Shotgun) A.Rodgers pass incomplete short left to D.Adams (B.Breeland).,3,1,7,GB 17,0,GB,
4,465,3,08:14,(8:14) (Shotgun) K.Cousins pass incomplete short left to D.Jackson.,9,1,44,50,0,WAS,
4,391,1,09:40,(9:40) K.Cousins pass short middle to P.Garcon to WAS 49 for 17 yards (L.Gunter).,10,1,43,WAS 32,0,WAS,
4,415,1,09:00,(9:00) R.Kelley right end to 50 for 1 yard (D.Jones; J.Thomas).,10,1,44,WAS 49,0,WAS,
4,346,2,10:49,(10:49) (Shotgun) K.Cousins pass short left to P.Garcon ran ob at WAS 14 for 11 yards.,13,1,8,WAS 3,0,WAS,
4,487,4,08:07,"(8:07) T.Way punts 40 yards to GB 10, Center-R.Lovato, fair catch by R.Cobb.",9,1,44,50,0,WAS,PUNT
4,325,1,11:29,(11:29) R.Kelley right guard to WAS 3 for -3 yards (J.Thomas).,10,1,-3,WAS 6,0,WAS,
4,436,2,08:19,(8:19) (Shotgun) K.Cousins pass incomplete short left to J.Reed (B.Martinez).,9,1,44,50,0,WAS,
4,370,3,10:16,(10:16) (Shotgun) R.Kelley up the middle to WAS 32 for 18 yards (H.Clinton-Dix).,2,1,26,WAS 14,0,WAS,
7,1082,1,13:49,(13:49) J.Starks right end to WAS 29 for 4 yards (E.Hood).,10,2,46,WAS 33,0,GB,
7,980,2,15:00,(15:00) (Shotgun) A.Rodgers pass short left to J.Nelson pushed ob at WAS 33 for 6 yards (B.Breeland).,8,2,42,WAS 39,0,GB,
7,1149,4,12:20,(12:20) (Shotgun) A.Rodgers scrambles right end to WAS 18 for 7 yards.,2,2,57,WAS 25,0,GB,
7,1125,3,13:02,"(13:02) (Shotgun) A.Rodgers pass short left to J.Starks pushed ob at WAS 25 for 4 yards (J.Norman, D.Whitner).",6,2,50,WAS 29,0,GB,
7,1191,2,11:01,(11:01) (Shotgun) A.Rodgers pass short left to J.Cook pushed ob at WAS 6 for 9 yards (B.Breeland).,7,2,69,WAS 15,0,GB,
