drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
20,3387,1,08:15,(8:15) (Shotgun) M.Ball right end to DEN 39 for no gain (C.Thomas).,10,4,20,DEN 39,0,DEN,
20,3429,3,06:57,(6:57) (Shotgun) P.Manning pass incomplete short right to E.Decker.,8,4,22,DEN 41,0,DEN,
20,3451,4,06:47,"(6:47) B.Colquitt punts 59 yards to end zone, Center-A.Brewer, Touchback.",8,4,22,DEN 41,0,DEN,PUNT
20,3366,2,08:51,(8:51) (Shotgun) M.Ball right guard to DEN 39 for 2 yards (M.Gilchrist).,2,4,20,DEN 37,0,DEN,
20,3345,1,09:24,(9:24) (Shotgun) K.Moreno left end to DEN 37 for 8 yards (E.Weddle).,10,4,18,DEN 29,0,DEN,
20,3321,2,10:05,(10:05) (Shotgun) P.Manning pass short left to D.Thomas to DEN 29 for 7 yards (S.Wright).,7,4,10,DEN 22,0,DEN,
20,3278,0,10:42,N.Novak kicks 68 yards from SD 35 to DEN -3. T.Holliday to DEN 19 for 22 yards (S.Ajirotutu).,0,4,0,SD 35,0,SD,KICKOFF
20,3408,2,07:34,"(7:34) (Shotgun) K.Moreno right end to DEN 41 for 2 yards (T.Keiser, M.Te'o).",10,4,22,DEN 39,0,DEN,
20,3300,1,10:35,(10:35) (Shotgun) K.Moreno right end to DEN 22 for 3 yards (C.Thomas).,10,4,3,DEN 19,0,DEN,
21,3664,4,03:37,"(3:37) M.Scifres punts 41 yards to DEN 20, Center-M.Windt. T.Holliday MUFFS catch, and recovers at DEN 19. T.Holliday to DEN 19 for no gain (S.Ajirotutu).",16,4,19,SD 39,0,SD,FUMBLE
21,3518,2,05:33,(5:33) (Shotgun) P.Rivers pass incomplete deep left to A.Gates.,7,4,18,SD 38,0,SD,
21,3597,1,04:46,"(4:46) (Shotgun) P.Rivers FUMBLES (Aborted) at SD 41, and recovers at SD 41. P.Rivers to SD 41 for no gain (M.Jackson).",10,4,21,SD 45,0,SD,FUMBLE
21,3494,1,06:06,(6:06) (Shotgun) P.Rivers pass short left to D.Woodhead to SD 38 for 3 yards (D.Trevathan).,10,4,18,SD 35,0,SD,
21,3573,3,05:26,(5:26) (Shotgun) P.Rivers pass short right to V.Brown to SD 45 for 12 yards (K.Webster) [R.Ayers].,12,4,25,SD 33,0,SD,
21,3642,3,03:43,(3:43) (Shotgun) P.Rivers pass incomplete deep left to E.Royal.,16,4,19,SD 39,0,SD,
21,3470,1,06:43,(6:43) (Shotgun) P.Rivers pass short middle to V.Brown to SD 35 for 15 yards (Q.Jammer).,10,4,15,SD 20,0,SD,
21,3540,3,05:26,"(5:26) (Shotgun) PENALTY on SD-J.Clary, False Start, 5 yards, enforced at SD 38 - No Play.",7,4,19,SD 38,0,SD,PENALTY
21,3623,2,04:12,(4:12) (Shotgun) P.Rivers sacked at SD 39 for -2 yards (V.Miller).,14,4,19,SD 41,0,SD,
22,3888,2,01:39,"(1:39) PENALTY on SD-T.Keiser, Neutral Zone Infraction, 5 yards, enforced at SD 48 - No Play.",7,4,38,SD 48,0,DEN,PENALTY
22,3771,1,02:00,(2:00) (Shotgun) K.Moreno up the middle to DEN 40 for 3 yards (J.Addae).,10,4,21,DEN 37,0,DEN,
22,3809,2,01:55,(1:55) (Shotgun) P.Manning pass short left to D.Thomas to DEN 49 for 9 yards (S.Wright) [C.Liuget].,7,4,30,DEN 40,0,DEN,
22,3912,2,01:39,(1:39) K.Moreno right tackle to SD 36 for 7 yards (M.Gilchrist).,2,4,45,SD 43,0,DEN,
22,3833,0,01:44,Timeout #1 by DEN at 01:44.,0,4,30,,0,,TIMEOUT
22,3953,2,00:38,"(:38) P.Manning kneels, dead ball declared at SD 37 for -1 yards.",10,4,44,SD 36,0,DEN,
22,3871,0,01:39,Timeout #3 by SD at 01:39.,0,4,33,,0,,TIMEOUT
22,3754,0,02:00,Two-Minute Warning,0,4,18,,0,,
22,3933,1,00:57,"(:57) P.Manning kneels, dead ball declared at SD 36 for no gain.",10,4,45,SD 36,0,DEN,
22,3792,0,01:55,Timeout #2 by SD at 01:55.,0,4,21,,0,,TIMEOUT
22,3973,0,00:00,END GAME,0,4,44,,0,,
22,3709,1,03:26,"(3:26) (Shotgun) K.Moreno up the middle to DEN 25 for 6 yards (D.Butler, M.Gilchrist).",10,4,6,DEN 19,0,DEN,
22,3850,1,01:44,"(1:44) K.Moreno right tackle to SD 48 for 3 yards (K.Reyes, M.Gilchrist).",10,4,33,DEN 49,0,DEN,
22,3730,2,02:43,(2:43) (Shotgun) P.Manning pass short left to D.Thomas to DEN 37 for 12 yards (D.Butler).,4,4,18,DEN 25,0,DEN,
