drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1649,1,01:04,,10,2,9,ATL 12,0,ATL,
9,1718,0,00:20,,0,2,30,,0,,TIMEOUT
9,1805,3,00:02,,9,2,47,MIA 41,0,ATL,FGM
9,1670,2,00:41,,1,2,47,ATL 21,0,ATL,
9,1694,1,00:28,,10,2,30,ATL 31,0,ATL,
9,1735,1,00:20,,10,2,46,ATL 42,0,ATL,
9,1759,1,00:08,,10,2,46,MIA 42,0,ATL,
9,1781,2,00:06,,10,2,47,MIA 42,0,ATL,
18,3625,1,00:39,,10,4,-1,MIA 11,0,MIA,
18,3647,0,00:00,,0,4,-1,,0,,
6,1057,2,11:07,,11,2,10,MIA 43,0,MIA,
6,1036,1,11:48,,10,2,-1,MIA 44,0,MIA,
6,1161,0,07:57,,0,2,17,,0,,TIMEOUT
6,1081,1,10:32,,10,2,2,ATL 46,0,MIA,PENALTY
6,1178,4,07:57,,3,2,17,ATL 39,0,MIA,
6,1137,3,08:51,,13,2,17,ATL 49,0,MIA,
6,1116,2,10:05,,18,2,17,MIA 46,0,MIA,
14,2891,1,09:25,,10,4,17,ATL 35,0,MIA,
14,2800,1,11:42,,10,4,4,MIA 48,0,MIA,
14,2821,2,10:58,,6,4,4,ATL 48,0,MIA,
14,2934,3,08:42,,6,4,21,ATL 31,0,MIA,
14,2913,2,09:24,,10,4,21,ATL 35,0,MIA,
14,2843,3,10:53,,6,4,8,ATL 48,0,MIA,
14,2867,4,10:09,,2,4,17,ATL 44,0,MIA,
14,2956,4,08:39,,6,4,21,ATL 31,1,MIA,FG
7,1221,1,07:03,,10,2,44,MIA 17,0,ATL,
7,1285,1,05:35,,6,2,61,MIA 6,1,ATL,TD
7,1264,3,06:16,,1,2,55,MIA 8,0,ATL,
7,1302,0,05:29,,0,2,61,MIA 15,1,ATL,XP
7,1243,2,06:58,,10,2,53,MIA 17,0,ATL,
7,1200,1,07:52,,10,2,44,ATL 39,0,ATL,
8,1438,2,03:13,,5,2,34,MIA 41,0,MIA,PENALTY
8,1600,2,01:13,,10,2,44,ATL 26,0,MIA,PENALTY
8,1516,2,02:00,,6,2,38,ATL 37,0,MIA,
8,1578,1,01:16,,10,2,49,ATL 26,0,MIA,
8,1339,1,05:29,,10,2,4,MIA 25,0,MIA,
8,1360,2,04:46,,6,2,11,MIA 29,0,MIA,
8,1537,0,01:55,,0,2,38,,0,,TIMEOUT
8,1623,2,01:13,,15,2,44,ATL 31,0,MIA,INT
8,1324,0,05:29,,0,2,0,ATL 35,0,ATL,KICKOFF
8,1554,3,01:54,,6,2,49,ATL 37,0,MIA,
8,1478,1,02:38,,10,2,38,ATL 41,0,MIA,
8,1499,0,02:00,,0,2,38,,0,,
8,1381,1,04:04,,10,2,38,MIA 36,0,MIA,
8,1405,2,03:19,,5,2,16,MIA 41,0,MIA,
10,2078,2,09:27,,7,3,54,ATL 23,0,MIA,
10,2218,3,06:25,,7,3,75,ATL 11,1,MIA,TD
10,1940,1,12:54,,10,3,35,ATL 49,0,MIA,
10,1871,1,15:00,,10,3,3,MIA 25,0,MIA,
10,1985,1,11:31,,10,3,75,ATL 39,0,MIA,
10,1892,2,14:26,,7,3,8,MIA 28,0,MIA,
10,2152,1,07:21,,10,3,59,ATL 14,0,MIA,
10,2173,2,06:30,,12,3,59,ATL 16,0,MIA,
10,2128,4,07:53,,1,3,75,ATL 17,0,MIA,
10,2057,1,10:06,,10,3,52,ATL 26,0,MIA,
10,1856,0,15:00,,0,3,0,ATL 35,0,ATL,KICKOFF
10,2195,3,06:25,,12,3,64,ATL 16,0,MIA,PENALTY
10,2099,3,08:38,,5,3,58,ATL 21,0,MIA,
10,1964,2,12:14,,1,3,36,ATL 40,0,MIA,
10,1916,3,13:42,,2,3,26,MIA 33,0,MIA,
10,2238,0,06:17,,0,3,75,ATL 15,1,MIA,XP
10,2028,3,10:39,,4,3,75,ATL 33,0,MIA,
10,2007,2,11:24,,10,3,42,ATL 39,0,MIA,
12,2456,2,02:31,,9,3,40,ATL 23,0,MIA,PENALTY
12,2435,1,03:06,,10,3,51,ATL 24,0,MIA,
12,2402,3,03:14,,9,3,51,50,0,MIA,PENALTY
12,2493,1,02:15,,10,3,44,ATL 11,0,MIA,
12,2381,2,03:59,,10,3,1,MIA 49,0,MIA,
12,2359,1,04:02,,10,3,51,MIA 49,0,MIA,
12,2534,0,01:32,,0,3,51,ATL 15,1,MIA,XP
12,2514,2,01:38,,6,3,51,ATL 7,1,MIA,TD
16,3261,0,02:40,,0,4,46,,0,,TIMEOUT
16,3153,1,05:31,,10,4,38,ATL 30,0,MIA,
16,3089,1,07:00,,10,4,0,MIA 34,0,MIA,
16,3300,4,02:35,,11,4,46,ATL 20,1,MIA,FG
16,3132,1,06:16,,10,4,36,ATL 48,0,MIA,
16,3219,1,03:28,,10,4,47,ATL 19,0,MIA,
16,3111,2,06:57,,10,4,18,MIA 34,0,MIA,
16,3278,3,02:40,,11,4,46,ATL 20,0,MIA,
16,3174,2,05:08,,8,4,37,ATL 28,0,MIA,
16,3240,2,02:45,,10,4,46,ATL 19,0,MIA,
16,3195,3,04:16,,9,4,47,ATL 29,0,MIA,
11,2254,0,06:17,,0,3,0,MIA 35,0,MIA,KICKOFF
11,2340,4,04:14,,2,3,8,ATL 25,0,ATL,PUNT
11,2295,2,05:29,,15,3,-3,ATL 12,0,ATL,
11,2316,3,04:50,,13,3,8,ATL 14,0,ATL,
11,2276,1,06:11,,10,3,8,ATL 17,0,ATL,
3,591,2,04:45,,13,1,28,ATL 30,0,ATL,
3,682,3,02:40,,6,1,50,MIA 47,0,ATL,
3,615,3,04:10,,5,1,90,ATL 38,0,ATL,
3,525,1,06:40,,10,1,10,ATL 10,0,ATL,
3,639,1,03:26,,10,1,43,ATL 49,0,ATL,
3,546,1,06:01,,10,1,23,ATL 20,0,ATL,
3,726,0,01:51,,0,1,90,MIA 15,1,ATL,XP
3,660,2,02:45,,6,1,43,MIA 47,0,ATL,
3,570,1,05:23,,10,1,20,ATL 33,0,ATL,
3,706,1,02:00,,10,1,90,MIA 40,1,ATL,TD
17,3402,0,01:59,,0,4,27,,0,,
17,3419,1,01:59,,10,4,27,ATL 40,0,ATL,
17,3533,3,01:01,,3,4,61,MIA 31,0,ATL,
17,3463,3,01:50,,10,4,49,ATL 40,0,ATL,
17,3487,1,01:25,,10,4,56,MIA 38,0,ATL,
17,3344,1,02:26,,10,4,9,ATL 13,0,ATL,
17,3441,2,01:54,,10,4,27,ATL 40,0,ATL,
17,3319,0,02:30,,0,4,0,MIA 35,0,MIA,KICKOFF
17,3511,2,01:06,,3,4,61,MIA 31,0,ATL,
17,3368,2,02:01,,1,4,27,ATL 22,0,ATL,
17,3557,0,00:47,,0,4,60,,0,,TIMEOUT
17,3574,1,00:47,,10,4,61,MIA 26,0,ATL,INT
4,886,3,13:32,,4,2,35,ATL 42,0,MIA,
4,742,0,01:51,,0,1,0,ATL 35,0,ATL,KICKOFF
4,827,0,,,0,1,29,,0,,
4,785,1,01:11,,10,1,20,MIA 38,0,MIA,
4,806,2,00:25,,5,1,29,MIA 43,0,MIA,
4,908,4,13:28,,4,2,35,ATL 42,0,MIA,PUNT
4,764,1,01:43,,10,1,15,MIA 23,0,MIA,
4,844,1,15:00,,10,2,35,ATL 48,0,MIA,
4,865,2,14:13,,4,2,35,ATL 42,0,MIA,
2,438,1,07:37,,10,1,34,MIA 47,0,MIA,
2,396,1,08:55,,10,1,16,MIA 25,0,MIA,
2,417,2,08:16,,6,1,39,MIA 29,0,MIA,
2,482,3,07:30,,10,1,39,MIA 47,0,MIA,
2,460,2,07:34,,10,1,34,MIA 47,0,MIA,
2,506,4,06:48,,5,1,39,ATL 48,0,MIA,PUNT
2,336,0,09:41,,0,1,0,ATL 35,0,ATL,KICKOFF
2,372,1,09:35,,10,1,12,MIA 13,0,MIA,
1,52,1,15:00,,10,1,5,ATL 25,0,ATL,
1,76,2,14:23,,5,1,2,ATL 30,0,ATL,
1,317,4,09:48,,1,1,43,MIA 32,1,ATL,FG
1,37,0,15:00,,0,1,43,MIA 35,0,MIA,KICKOFF
1,121,1,12:57,,10,1,12,ATL 37,0,ATL,
1,271,2,10:43,,6,1,43,MIA 37,0,ATL,
1,243,1,11:13,,10,1,43,MIA 41,0,ATL,
1,167,1,12:14,,10,1,22,ATL 47,0,ATL,
1,295,3,10:06,,1,1,43,MIA 32,0,ATL,
1,143,2,12:53,,10,1,22,ATL 37,0,ATL,
1,210,3,11:33,,10,1,43,ATL 47,0,ATL,PENALTY
1,188,2,11:36,,10,1,22,ATL 47,0,ATL,
1,97,3,13:40,,8,1,12,ATL 27,0,ATL,
5,994,3,12:34,,11,2,-1,ATL 19,0,ATL,
5,972,2,12:38,,11,2,-1,ATL 19,0,ATL,
5,948,1,13:19,,15,2,-1,ATL 15,0,ATL,
5,925,1,13:19,,10,2,-5,ATL 20,0,ATL,PENALTY
5,1018,4,11:56,,11,2,-1,ATL 19,0,ATL,PUNT
13,2631,0,,,0,3,24,,0,,
13,2742,3,12:28,,24,4,27,MIA 47,0,ATL,
13,2648,2,15:00,,8,4,42,ATL 49,0,ATL,
13,2610,1,00:06,,10,3,24,ATL 47,0,ATL,
13,2550,0,01:32,,0,3,0,MIA 35,0,MIA,KICKOFF
13,2672,1,14:27,,10,4,32,MIA 33,0,ATL,PENALTY
13,2723,2,13:15,,20,4,28,MIA 43,0,ATL,
13,2702,1,13:58,,20,4,32,MIA 43,0,ATL,
13,2565,1,01:32,,10,3,32,ATL 25,0,ATL,
13,2766,4,11:51,,19,4,27,MIA 42,0,ATL,FUMBLE
13,2589,2,00:50,,8,3,22,ATL 27,0,ATL,
15,3054,4,07:11,,16,4,-6,ATL 19,0,ATL,PUNT
15,2975,0,08:34,,0,4,0,MIA 35,0,MIA,KICKOFF
15,3032,3,07:18,,16,4,-6,ATL 19,0,ATL,
15,3011,2,08:00,,8,4,-6,ATL 27,0,ATL,
15,2990,1,08:34,,10,4,2,ATL 25,0,ATL,
